id,page number,product name,price,reviews,avg_rate,brand,desc,image
110,3,Nokia 106 - موبايل 1.8 بوصة ثنائي الشريحة - رمادي,جنيه 409.00,‎ 15 ‎ تقييمات موثقة للمنتج,جنيه 409.00,Nokia,"إمكانية التحدث طوال اليوم
يتميز موبايل نوكيا 106 ببطارية تدوم لأسابيع بين مرات الشحن حتى يمكنك التحدث لمدة أكثر من 15 ساعة بعد الشحن لمرة واحدة كما يمكنك استخدام شاحن يو اس بي قياسي.
تصميم متين
إن الموبايل مصنوع من خامة البولي كربونات المتينة لضمان قوة تحمله مع ألوان مدمجة وطبقة مانعة للخدوش كما يتميز بتصميم مدمج يتناسب مع قبضة يدك.
مناسب لحياتك الشخصية والعملية
يمكنك الاستمتاع بلعبة Snake Xenzia الكلاسيكية والألعاب التي يجب شرائها مثل Nitro Racing وDanger Dash وTetris والمزيد كما يسع حتى 2000 جهة اتصال و500 رسالة نصية.
المواصفات التقنية:
الشاشة
حجم الشاشة: 1.8 بوصة،10.0 سم مربع (~18.2% نسبة الشاشة إلى الجسم)
دقة الشاشة: 120 x 160 وحدات بكسل، 4:3 نسبة العرض إلى الارتفاع (~111 بكسل لكل بوصة)
نوع الشاشة: TFT، 65K لون
الكاميرا
كاميرا أمامية: غير متوفر
الذاكرة
الذاكرة الداخلية: رام 4 ميجا بايت، ذاكرة داخلية 4 ميجا بايت
منفذ بطاقة الذاكرة: غير متوفر
سجل الأرقام: متوفر
تسجيل مكالمات: متوفر
الصوت
أنواع التنبيه: الاهتزاز ونغمات مجسمة
مكبر الصوت: متوفر
منفذ سماعة 3.5 ملم: متوفر
مواصفات عامة
الشكل العام : Monoblock
شبكة 2G: GSM 900 / 900
بطاقة شريحة SIM: ثنائي الشريحة (ميني، وضع استعداد ثنائي)
الانترنت
GPRS: غير متوفر
Edge: غير متوفر
الشبكة المحلية اللاسلكية WLAN: غير متوفر
بلوتوث: غير متوفر
يو اس بي: microUSB v2.0 (للشحن فقط)
مواصفات
الرسائل: رسائل نصية قصيرة
متصفح الويب: غير متوفر
الراديو: راديو اف ام
نظام تحديد المواقع العالمي GPS: غير متوفر
الألعاب: متوفر
الجافا: غير متوفر
ضوء فلاش
الطاقة
البطارية: بطارية ليثيوم-آيون بقوة 800 مللي أمبير في الساعة قابلة للفك
الجسم
الأبعاد: 111.2 x 49.5 x 14.4 ملم
الوزن: 70.2 جرام
محتويات العبوة
Nokia 106
البطارية
شاحن
دليل المستخدم",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/981762/1.jpg?7896
111,3,NIVEA Pearl & Beauty Antiperspirant Deodorant Roll-On - For Women - 50ml,جنيه 26.00,‎ 805 ‎ تقييمات موثقة للمنتج,جنيه 26.00,NIVEA,يتميز مزيل العرق Pearl Beauty للنساء من نيفيا بتركيبة مبتكرة بخلاصة اللؤلؤ تعطيك حماية فعالة لمدة 48 ساعة برائحة وانتعاش يدوم طويلاً بعيدة تماماً عن العرق والروائح الكريهة لتشعر براحة ونعومة وجاف.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/987712/1.jpg?0409
112,3,مجموعة جوارب مكونه من (١٠ ) ازواج عاليه الجودة,جنيه 36.00 - جنيه 56.00,‎ 1252 ‎ تقييمات موثقة للمنتج,جنيه 36.00 - جنيه 56.00,,"ShopAM- هي علامة تجارية للأزياء متعدده المنتجات نمت في السوق المحلي بشكل كبير علي مدار اعوام من النجاح.
Shop AM- تمتلك قدر كبير من المنتجات المهمه للأحتياجات اليوميه لكل أفراد الأسره التي تشمل :-
( أسكارف - أندروير - شرابات )
(هدفنا أفضل جوده بأقل سعر)
----------------------",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/833991/1.jpg?9265
113,3,Maxtella شوكولاته بندق سبريد 950 جرام,جنيه 77.00,‎ 642 ‎ تقييمات موثقة للمنتج,جنيه 77.00,Maxtella,"مكس تيلا شكولاتة بندق سبريد 950 جرام
منتج صحى ولذيذ للاطفال والكبار
متعدد الاستخدامات  مع الوافل والتوست والكيك والتورت وطواجن النوتيلا
منتج ذات جودة عالية مخصص للتصدير
برطمان 950 جرام",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/852412/1.jpg?8804
114,3,Lipton Yellow Label Black Tea - 25 Tea Bags,جنيه 9.00,‎ 358 ‎ تقييمات موثقة للمنتج,جنيه 9.00,Lipton,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/532722/1.jpg?5588
115,3,NIVEA رول مزيل العرق Invisible Black & White Silky Smooth - للنساء - 50 مل,جنيه 25.00,‎ 816 ‎ تقييمات موثقة للمنتج,جنيه 25.00,NIVEA,تمتعى بمزيل العرق Invisible Black & White Silky Smooth للنساء من نيفيا لبشرة ناعمة بعد إزالة الشعر، حيث يتميز بتركيبة مبتكرة من ملطفات البشرة ونسبة 0% من كحول الإيثيل لضمان بشرة ناعمة وحماية ضد العرق والروائح الكريهة حتى 48 ساعة مع حماية ضد البقع فالإسود يظل أسود والأبيض يظل أبيض.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/887712/1.jpg?0363
116,3,Chefy Mix Tomato Ketchup - 1kg,جنيه 26.50,‎ 844 ‎ تقييمات موثقة للمنتج,جنيه 26.50,Chefy Mix,أحد أكثرالإضافات المطلوبة حاليا يمكن إضافتة إلى المقبلات والسلطات والأطباق الساخنة والصوصات المركبة,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/402622/1.jpg?6963
117,3,Rehana ريحانة خل طبيعي - 1 لتر,جنيه 7.95,‎ 547 ‎ تقييمات موثقة للمنتج,جنيه 7.95,Rehana,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/038922/1.jpg?7062
118,3,Rehana ريحانة سكر- 1 كجم,جنيه 17.95,‎ 600 ‎ تقييمات موثقة للمنتج,جنيه 17.95,Rehana,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/038922/1.jpg?6982
119,3,Clean & Clear غسول يومي للوجه، ناتشورال برايت- 50 مل,جنيه 14.04,‎ 341 ‎ تقييمات موثقة للمنتج,جنيه 14.04,Clean & Clear,"تركيبة الغسول اليومي للوجه ناتشورال برايت من كلين آند كلير رغوية وخالية من الزيوت وتساعد على منع ظهور البثور والحفاظ على ترطيب البشرة.
تم تصميم الغسول اليومي للوجه ناتشورال برايت من كلين آند كلير خصيصاً للبشرة الشابة والحساسة فهي غنية بماء الورد والعسل اللذين يزيلان الأوساخ والزيوت الزائدة والشوائب لمنح بشرتك تفتيحاً طبيعياً ومنع ظهور الرؤوس السوداء والبثور.
استخدمي الغسول اليومي للوجه ناتشورال برايت من كلين آند كلير يومياً لبشرة مشرقة وجميلة وصافية!
نبذة عن العلامة:كلين آند كلير، التابعة لعائلة شركات جونسون وجونسون للمنتجات الاستهلاكية، هي شركة عالمية للعناية بالبشرة مخصصة للفتيات المراهقات. نؤمن في كلين آند كلير بأن الجمال ينبع من الثقة بالنفس والارتياح والرضى عن الذات.
تم تأسيس كلين آند كلير عام 1957، وهي أول علامة توفر عناية بالبشرة مصممة خصيصاُ لتلبي احتياجات الفتيات اليافعات وتستمر اليوم بتوفير حلول فعالة وممتعة للحصول على بشرة جميلة نظيفة وصافية. تقدم كلين آند كلير مجموعة واسعة من المنتجات التي تساعد على تعزيز روتين عنايتك اليومية ببشرتك وتحافظ على إشراقتها.
وقت وكيفية الاستخدام:استخدميه يومياً للحصول على أفضل النتائج. ضعي بعضاً من السائل في يدك المبللتين وافركيهما معاً لتشكيل رغوة. دلكي الرغوة على وجهك بأكمله ثم اشطفي وجهك بالماء.
نصيحة للسلامة:للاستعمال الخارجي فقط. يُحفظ بعيداً عن متناول الأطفال. يُحفظ في مكان بارد وجاف وبعيداً عن أشعة الشمس.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/095712/1.jpg?0771
120,3,NIVEA Natural Fairness كريم الجسم والوجه - 100 مل,جنيه 23.00,‎ 581 ‎ تقييمات موثقة للمنتج,جنيه 23.00,NIVEA,يتميز كريم Natural Fairness بتركيبة خفيفة تعزز بشرتك وتحميها من أشعة الشمس الضارة UVA / UVB. كما أنه غني بمستخلص عرق السوس ومزيج من مستخلصات التوت ليقوم بالإمتصاص سريعاَ ويقوي البشرة للمساعدة في تقليل البقع والتصبغات وحماية وترطيب البشرة طوال اليوم.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/987712/1.jpg?0424
121,4,NIVEA MEN Cool Kick Roll On Anti-Perspirant For Men - 50 Ml,جنيه 26.00,‎ 122 ‎ تقييمات موثقة للمنتج,جنيه 26.00,NIVEA MEN,"NIVEA MEN Cool Kick Deodorant for Men instantly offers me a great feeling of vitalizing freshness while it protects me reliably all day long.

The mild Cool-Care formula vitalizes the body pleasantly and regulates transpiration effectively. NIVEA MEN Cool Kick,Deodorant for Men has a stimulating scent which provides long-lasting fresh feeling.

At NIVEA weve got a vast selection of soaps, shower gels, bath additives, deodorants, creams, lotions, milks and a lot more. If youre looking for products to help improve the healthy look or glow of your skin, weve got you covered! Take a look now and discover the ideal NIVEA product for your needs and preferences. We have products for both men and women including shaving items and deodorants for all of your personal hygiene requirements.

NIVEA MEN, it starts with you!",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/742622/1.jpg?8347
122,4,American Eagle Low Cut Socks 5-Pack - Charcoal,جنيه 175.00,‎ 161 ‎ تقييمات موثقة للمنتج,جنيه 175.00,American Eagle,"تقدم أمريكان إيجل منذ عام 1977 مجموعة متنوعة من الملابس والإكسسوارات المتخصصة للرجال والنساء والتي تعبر عن الذات وتمكن عملائنا من الاحتفال بأناقتهم المتميزة عن غيرهم والتعبير عن ذاتهم. أكدت العلامة التجارية ريادتها في مجال الجينز من خلال إنتاج أقمشة مبتكرة مع خيارات لجميع الأنماط وتناسب كل الاذواق باسعار مناسبة. هدفنا الأساسي ليس تصنيع الملابس وحسب، بل هو بناء علاقات حقيقية مع الأشخاص الذين يرتدون ملابسنا.
Since 1977, American Eagle has offered an assortment of specialty apparel and accessories for men and women that enables self-expression and empowers our customers to celebrate their individuality. The brand has broadened its leadership in jeans by producing innovative fabric with options for all styles and fits for all at a value. We aren’t just passionate about making great clothing, we’re passionate about making real connections with the people who wear them.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/032412/1.jpg?5112
123,4,AM-Shop Bundle Of (10) Basic Socks Sign - High Quality,جنيه 64.00,‎ 919 ‎ تقييمات موثقة للمنتج,جنيه 64.00,AM-Shop,"ShopAM- هي علامة تجارية للأزياء متعدده المنتجات نمت في السوق المحلي بشكل كبير علي مدار اعوام من النجاح.
Shop AM- تمتلك قدر كبير من المنتجات المهمه للأحتياجات اليوميه لكل أفراد الأسره التي تشمل :-
( أسكارف - أندروير - شرابات )
(هدفنا أفضل جوده بأقل سعر)
----------------------",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/055412/1.jpg?8747
124,4,Bonjorno 2in1 Coffee Mix Khamsina – 12 Sachet,جنيه 15.50,‎ 42 ‎ تقييمات موثقة للمنتج,جنيه 15.50,Bonjorno,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you. We are Saving your time, stress, gas money, and exposing you to new types of foods and brands that you can't get at your local grocery store.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/28/242232/1.jpg?5718
125,4,Elmatbakh مكرونة شعرية,جنيه 6.00,‎ 242 ‎ تقييمات موثقة للمنتج,جنيه 6.00,Elmatbakh,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you. We are Saving your time, stress, gas money, and exposing you to new types of foods and brands that you can't get at your local grocery store.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/260512/1.jpg?5563
126,4,"NIVEA MEN Fresh Power, Antiperspirant for Men, Fresh Scent, Roll-on 50ml",جنيه 28.00,‎ 188 ‎ تقييمات موثقة للمنتج,جنيه 28.00,NIVEA,"NIVEA MEN Fresh Active Antiperspirant Deodorant is a unique formula that provides all-day natural freshness and long-lasting protection.

Gentle formula with reliable antiperspirant protection and infused with ocean extracts, NIVEA MEN Fresh Active Antiperspirant Deodorant gives your skin an instant feeling of freshness while protecting you from sweat and body odour for 48hours.

At NIVEA weve got a vast selection of soaps, shower gels, bath additives, deodorants, creams, lotions, milks and a lot more. If youre looking for products to help improve the healthy look or glow of your skin, weve got you covered! Take a look now and discover the ideal NIVEA product for your needs and preferences. We have products for both men and women including shaving items and deodorants for all of your personal hygiene requirements.

NIVEA MEN, it starts with you!",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/842622/1.jpg?2798
127,4,Dice 5 بوكسرات رجالي دايس,جنيه 219.99,‎ 971 ‎ تقييمات موثقة للمنتج,جنيه 219.99,Dice,"لا يمكن استبدال أو إرجاع هذا المنتج
تعتبر شركة دايس من أكبر شركات العلامة التجارية للملابسالداخليه والأزياء ومن أكبر شركات التوزيع ‏‏,‏‏ ويعتبر العميل هو أساسالشركة لعملنا الفريد من حيث تصميم المنتجات والمبيعات
متوفر بعدد كبير من الموديلات منها - الملابس الداخليه -والملابس البيتي والتيشرتات - ترنج رجالي - شورت رجالي- جوارب – بوكسر ،البكيني والميدي و الهوت شورت و التوب  وحماله الصدر و لانجيري و بيجامه ومنتجات تخسيس",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/496561/1.jpg?4348
128,4,Ariel Liquid clean and fresh detergent 3.3 Kilogram,جنيه 143.00,‎ 33 ‎ تقييمات موثقة للمنتج,جنيه 143.00,Ariel,اريال جل الجديد ينظف بشكل أفضل من أي جل ويترك ألوانك مشرقة كأنه جديد. تعمل تقنية التنظيف الفائقة من اريال على إزالة أصعب البقع مع الحفاظ على القماش.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/098852/1.jpg?3953
129,4,NIVEA كريم سوفت لترطيب البشرة - 100 مل,جنيه 21.95,‎ 516 ‎ تقييمات موثقة للمنتج,جنيه 21.95,NIVEA,كريم مرطب فعال للغاية يترك بشرتك ناعمة ونضرة. ويتكون من فيتامين E المغذي وزيت الجوجوبا، وهو ناعم وخفيف وسريع الإمتصاص مما يعمل على تنشيط بشرتك. كما أنه مناسب لجميع أنواع البشرة وتم اختباره طبياَ ويمكن استخدامه على الوجه والجسم واليدين. طريقة الاستخدام: قم بتدليك الكريم على بشرة نظيفة وجافة على حسب الحاجة طوال اليوم. نيفيا مائة عام من منتجات العناية بالبشرة.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/987712/1.jpg?0457
130,4,NIVEA MEN مزيل العرق Invisible Black & White - للرجال - 150 مل,جنيه 46.00,‎ 880 ‎ تقييمات موثقة للمنتج,جنيه 46.00,NIVEA MEN,مزيل العرق نيفيا Invisible Black & White يعطيك حماية تدوم لمدة 48 ساعة، لا يترك أى علامات على الملابس البيضاء أو السوداء ولا يسبب ظهور بقع صفراء على الملابس مما يضمن لك عدم تغيير للون الملابس الأبيض يظل أبيض والأسود يظل أسود لفترة طويلة للتمتع بلحظات سعيدة وحماية أكيدة.,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/28/887712/1.jpg?0618
131,4,Nestle Pure Life Natural Water Bottles – 1.5 L – 12 PCs,جنيه 59.00,‎ 237 ‎ تقييمات موثقة للمنتج,جنيه 59.00,Nestle Pure Life,"Every drop in every bottle of our natural drinking water goes through a rigorous quality process. That’s how we can make sure it meets our high safety standards, and tastes great too.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/239112/1.jpg?9065
132,4,Karimed بريليانت تاتش سائل الإستحمام 1000ملل 4 قطع بمرطب روائح متعددة,جنيه 139.00,‎ 60 ‎ تقييمات موثقة للمنتج,جنيه 139.00,Karimed,"من منا لا تحب أن تحصل على بشرة ناعمة؟ نرغب جميعًا في الحفاظ على بشرتنا وأن تبدوا دائماً صحية ومعتنى بها جيدًا ، ومن الأسهل كثيرًا جعل ذلك جزءًا منتظمًا من روتينك اليومى إذا وجدت جل استحمام يحقق لك ذلك الترطيب المرغوب. هذه هي أفضل طريقة للشعور بالثقة في أنك تعتني ببشرتك منذ بداية اليوم. نحن نعلم كيف يمكنك فعل ذلك - مع بريلليانت جل الاستحمام المغذي والمرطب بعمق.
يجمع غسول الجسم المرطب هذا بينالمرطبات القوية والمنظفات اللطيفة لمساعدة بشرتك على الاحتفاظ برطوبتها الطبيعية ، مما يمنحك بشرة أكثر نعومة ونعومة بعد الاستحمام لمرة واحدة فقط يوميا. تساعد تركيبة العناية في غسول الجسم بريلليانت هذا في الحفاظ على حاجز ترطيب بشرتك مع توفير تغذية طبيعية للبشرة تتغلغل بعمق في الطبقات السطحية من بشرتك. إنه يخلق رغوة غنية تغذي بشرتك بعمق مع تركها أيضًا تشعر بالعناية والنظافة.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/615072/1.jpg?8467
133,4,Fairy Original All in One Plus Dishwasher Capsules– 20 counts,جنيه 129.95,‎ 37 ‎ تقييمات موثقة للمنتج,جنيه 129.95,Fairy,Fairy All in One dishwasher tablets,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/951252/1.jpg?4073
134,4,AM-Shop Bundle OF (4) Socks,جنيه 29.00,‎ 1448 ‎ تقييمات موثقة للمنتج,جنيه 29.00,AM-Shop,"AM-Shop  هي علامة تجارية للأزياء متعدده المنتجات نمت في السوق المحلي بشكل كبير علي مدار اعوام من النجاح.
AM-Shop  تمتلك قدر كبير من المنتجات المهمه للأحتياجات اليوميه لكل أفراد الأسره التي تشمل :-
( أسكارف - أندروير - شرابات )
(هدفنا أفضل جوده بأقل سعر)
----------------------",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/833991/1.jpg?9265
135,4,سماعه اذن ستريو رياضيه Q9 SB,جنيه 36.00,‎ 47 ‎ تقييمات موثقة للمنتج,جنيه 36.00,,"توفر سماعة رأس داخل الأذن مع  صوتًا طبيعيًا واضحًا وباصًا محسنًا للغاية.
يعمل عزل الضوضاء داخل التصميم على منع الضوضاء المحيطة لمساعدتك على التركيز على متعة الاستماع.
يسمح الميكروفون والربط عن بعد عالي الجودة بالتحكم السلس في المكالمات الهاتفية والموسيقى ومستوى الصوت.
سماعة رأس مقاس 3.5 مم مناسبة للهواتف الذكية وأجهزة الكمبيوتر اللوحي وأجهزة الكمبيوتر المحمولة وأجهزة MP3 وأجهزة الصوت الأخرى مقاس 3.5 مم.
تصميم مناسب للأذن ، مريح للارتداء ، ليس من السهل السقوط ، مناسب للرياضة والاستخدام اليومي.
توفر سماعة رأس داخل الأذن مع وحدة تشغيل بحجم 10 مم صوتًا طبيعيًا واضحًا وباصًا محسنًا للغاية.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/586132/1.jpg?2512
136,4,Elmatbakh مكرونة فرن,جنيه 16.00,‎ 212 ‎ تقييمات موثقة للمنتج,جنيه 16.00,Elmatbakh,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you. We are Saving your time, stress, gas money, and exposing you to new types of foods and brands that you can't get at your local grocery store.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/74/260512/1.jpg?9178
137,4,NIVEA MEN DEEP Black Carbon Antibacterial Antiperspirant Deodorant Spray - For Men - 150ml,جنيه 46.00,‎ 1026 ‎ تقييمات موثقة للمنتج,جنيه 46.00,NIVEA MEN,"NIVEA MEN DEEP Antiperspirant Deodorant is a unique formula developed to keep away sweat and body odour, and leave your skin feeling dry and clean.
Developed as an anti-bacterial formula with black carbon, NIVEA MEN Deep Antiperspirant Deodorant provides reliable 48hours antiperspirant protection and acts powerfully against bacteria for long-lasting dryness with a clean after shower feel.
NIVEA MEN, it starts with you!",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/62/987712/1.jpg?0683
138,4,Rehana ريحانة أرز فاخر - 5 كجم,جنيه 98.80,‎ 848 ‎ تقييمات موثقة للمنتج,جنيه 98.80,Rehana,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/038922/1.jpg?1038
139,4,مجموعة من 6 أزواج شرابات مخفية - ألوان متعددة,جنيه 38.00 - جنيه 48.00,‎ 1867 ‎ تقييمات موثقة للمنتج,جنيه 38.00 - جنيه 48.00,,"ShopAM- هي علامة تجارية للأزياء متعدده المنتجات نمت في السوق المحلي بشكل كبير علي مدار اعوام من النجاح.
Shop AM- تمتلك قدر كبير من المنتجات المهمه للأحتياجات اليوميه لكل أفراد الأسره التي تشمل :-
( أسكارف - أندروير - شرابات )
(هدفنا أفضل جوده بأقل سعر)
----------------------",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/20/188991/1.jpg?5744
140,4,Emami 7 In 1 Non Sticky Hair Oil - 50ml,جنيه 45.00,‎ 128 ‎ تقييمات موثقة للمنتج,جنيه 45.00,Emami,"7 زيوت إمامي في زيت شعر واحد هي تركيبة فائقة الخفة مصنوعة من 7 زيوت فريدة من نوعها بما في ذلك زيوت العصر الجديد مثل زيت الأرجان المعروف بخصائصه المرطبة والنعومة والجوز الذي يقوي بصيلات الشعر. أثبتت هذه المكونات الغنية أنها تجعل الشعر أقوى من الداخل ، مما يمنحه القوة ليبقى ثابتًا طوال اليوم.From the manufacturer
Emami 7 Oils in One
زيت شعر غير لاصق
يمكن للشمس والتلوث والمعالجة الكيميائية أن تلحق الضرر بشعرك مما يجعلها غير قابلة للإدارة. زيت إمامي 7 في واحد هو مزيج فريد من ثراء زيت الأرغان والجوز واللوز والجوجوبا والزيتون وجوز الهند والأملا. غني بقوة 7 أوشاد - جابا بوشبا ، براهمي ، برينجاراج ، مهندي ، أرنيكا ، لاتا كاستوري وميثي - يجعل زيت الشعر هذا الشعر أقوى حتى 20 مرة. يتغلغل هذا الزيت المعجزة في جذور الشعر الجاف والتالف لتغذية عميقة قبل الاستحمام بينما يساعد في تصفيف الشعر بعد الاستحمام. تركيبة خفيفة غير لزجة ذات رائحة لطيفة وممتعة تناسب جميع أنواع الشعر.


مزيج من 7 زيوت فريدة - الأرغان والجوز واللوز والجوجوبا والزيتون وجوز الهند والأملا.
7 مجمع عشبي أوشاد ، جابا بوشبا ، براهمي ، برينجاراج ، مهندي ، أرنيكا ، لاتا كاستوري وميثي.
يجعل الشعر أقوى حتى 20 مرة من الداخل عن طريق اختراق جذور الشعر التالف
يحافظ على الشعر ثابتًا طوال اليوم
يمكن استخدامه للحمام المسبق للتغذية العميقة وبعد الاستحمام للتصفيف.
تركيبة خفيفة غير لزجة برائحة لطيفة وممتعة
مناسبة لجميع أنواع الشعر
المكونات والفوائد",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/214742/1.jpg?4227
141,4,NIVEA Invisible Black & White Original Antiperspirant Deodorant Roll-on - For Women - 50ml,جنيه 26.00,‎ 266 ‎ تقييمات موثقة للمنتج,جنيه 26.00,NIVEA,"NIVEA Black & White Invisible Clean Antiperspirant Deodorant for women is a unique formula that protects your clothes from white marks and yellow staining black stays black and white stays white for longer. Formulated with a reliable 48hour antiperspirant protection and infused with a long-lasting, refreshing scent, NIVEA Black & White Invisible Clean Antiperspirant Deodorant for women leaves your skin feeling clean and fresh while keeping away sweat and body odour. At NIVEA weve got a vast selection of soaps, shower gels, bath additives, deodorants, creams, lotions, milks and a lot more. If youre looking for products to help improve the healthy look or glow of your skin, weve got you covered! Take a look now and discover the ideal NIVEA product for your needs and preferences. We have products for both men and women including shaving items and deodorants for all of your personal hygiene requirements. NIVEA, a hundred years of skincare for life!
New 5in1 formula: anti-odour, anti-sweat, anti-stains, anti-residues, anti-irritation
Provides reliable 48hour antiperspirant protection
White mark protection on black and anti-yellow staining on white
No ethyl alcohol or colorants",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/987712/1.jpg?0335
142,4,Durex Strawberry Condom pack of 3 - easy on Flavored for Extra Fun,جنيه 21.25,‎ 1080 ‎ تقييمات موثقة للمنتج,جنيه 21.25,Durex,"Get Durex strawberry Condoms for sinful indulgence. All the condoms of this pack are rigorously tested against breakage to ensure a high level of protection. They are made using fine quality raw materials to give satisfactory results. It is advisable that you read the pack for full instructions before use. Designed for single use only. Durex is a trusted brand for condoms and sex products.

Features and Benefits

BE CONFIDENT
All Durex condoms are subject to stringent dermatological, electronic, air and water testing to provide you with reliability and comfort during sex.
DISCREET PACKAGING
All orders are discreetly packed and do not reveal the contents inside the box.
SMELLS BETTER
Made with hypo-allergenic natural rubber latex that smells better.



Using Durex condoms is quick and easy

GET IT UP RIGHT AWAY
Open with clean hands and ensure the teat is facing up. Squeeze the teat to ensure no air is inside.
SQUEEZE THE AIR AND ROLL WITH IT
Still squeezing the teat, place the condom on the peniട and roll it all the way down to the base.
HOLD IT RIGHT THERE
Hold the condom at the base as you pull out, knot it, then bin it.
Feel safe and confident with World’s No.1 Condom Brand


Durex condoms fit well.
Rigorously tested against breakage. Global quality standard bearer.
Made with fine quality raw materials.
No loss of sensitivity during sex.
Durable, Reliable and Long-Lasting.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/707712/1.jpg?9965
143,4,Blue Tea Pot Fine Black Tea - 40 gm,جنيه 4.00,‎ 225 ‎ تقييمات موثقة للمنتج,جنيه 4.00,Blue Tea Pot,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/025742/1.jpg?3123
144,4,Rexona Antibacterial Invisible Antiperspirant Deodorant for Men - 150Ml - 2 Pcs+ 1 Free,جنيه 114.45,‎ 151 ‎ تقييمات موثقة للمنتج,جنيه 114.45,Rexona,Anti-sweat. Anti-odour. Anti-marks. All in one. Rexona Men Invisible Antibacterial antiperspirant combines the power of Rexona Invisible with Antibacterial Odour Protection providing 48h fresh and dry protection. Don’t let sweat and body odour di,https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/008622/1.jpg?9635
145,4,Nescafe Classic Instant Coffee - 1.8g - 25 Pcs,جنيه 32.02,‎ 64 ‎ تقييمات موثقة للمنتج,جنيه 32.02,Nescafe,"Grocery to your Doorstep!
If you're too busy to get to the grocery store, there are many ways for the grocery store to come to you! We are offering different food bundles providing all your everyday basics essentials to be shipped right to you. We are Saving your time, stress, gas money, and exposing you to new types of foods and brands that you can't get at your local grocery store.",https://eg.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/591332/1.jpg?5651
